May 15 2016     09:40:15 am     Elt: 018372 Seconds.  Real Time: 018373
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 2048  Adc Offset: 0000 Chls

 Chn    Counts  ROI
 760,        0, 001
 761,        0, 001
 762,        0, 001
 763,        0, 001
 764,        0, 001
 765,        0, 001
 766,        0, 001
 767,        0, 001
 768,        0, 001
 769,        0, 001
 770,        0, 001
 771,        0, 001
 772,        0, 001
 773,        0, 001
 774,        0, 001
 775,        0, 001
 776,        0, 001
 777,        0, 001
 778,        0, 001
 779,        0, 001
 780,        0, 001
 781,        0, 001
 782,        0, 001
 783,        0, 001
 784,        0, 001
 785,        0, 001
 786,        0, 001
 787,        0, 001
 788,        0, 001
 789,        0, 001
 790,        0, 001
 791,        0, 001
 792,        1, 001
 793,        1, 001
 794,        1, 001
 795,        2, 001
 796,        2, 001
 797,        7, 001
 798,        7, 001
 799,       14, 001
 800,       16, 001
 801,       30, 001
 802,       23, 001
 803,       26, 001
 804,       47, 001
 805,       58, 001
 806,       67, 001
 807,       78, 001
 808,       84, 001
 809,       88, 001
 810,      104, 001
 811,      118, 001
 812,      108, 001
 813,       88, 001
 814,      116, 001
 815,      108, 001
 816,       78, 001
 817,       89, 001
 818,       84, 001
 819,       67, 001
 820,       46, 001
 821,       32, 001
 822,       27, 001
 823,       26, 001
 824,       25, 001
 825,        7, 001
 826,       11, 001
 827,        8, 001
 828,        3, 001
 829,        2, 001
 830,        2, 001
 831,        1, 001
 832,        0, 001
 833,        0, 001
 834,        0, 001
 835,        0, 001
 836,        0, 001
 837,        0, 001
 838,        0, 001
 839,        0, 001
 840,        0, 001
 841,        0, 001
 842,        0, 001
 843,        0, 001
 844,        0, 001
 845,        1, 001
 846,        0, 001
 847,        0, 001
 848,        0, 001
 849,        1, 001
 850,        0, 001
 851,        0, 001
 852,        0, 001
 853,        0, 001
 854,        0, 001
 855,        0, 001
 856,        0, 001
 857,        0, 001
 858,        0, 001
 859,        0, 001
 860,        0, 001
 861,        0, 001
 862,        0, 001
 863,        0, 001
 864,        0, 001
 865,        0, 001
 866,        0, 001
 867,        0, 001
 868,        0, 001
 869,        0, 001
 870,        0, 001
 871,        0, 001
 872,        0, 001
 873,        0, 001
 874,        0, 001
 875,        0, 001
 876,        0, 001
 877,        0, 001
 878,        0, 001
 879,        0, 001
 880,        0, 001
 881,        0, 001
 882,        0, 001
 883,        0, 001
 884,        0, 001
 885,        0, 001
 886,        0, 001
 887,        0, 001
 888,        0, 001
 889,        0, 001
 890,        0, 001
 891,        0, 001
 892,        0, 001
 893,        0, 001
 894,        0, 001
 895,        0, 001
 896,        0, 001
 897,        0, 001
 898,        0, 001
 899,        0, 001
 900,        0, 001
 901,        0, 001
 902,        0, 001
 903,        0, 001
 904,        0, 001
 905,        0, 001
 906,        0, 001
 907,        0, 001
 908,        0, 001
 909,        0, 001
 910,        0, 001
 911,        0, 001
 912,        0, 001
 913,        0, 001
 914,        0, 001
 915,        0, 001
 916,        0, 001
 917,        0, 001
 918,        0, 001
 919,        0, 001
 920,        0, 001
 921,        0, 001
 922,        0, 001
 923,        0, 001
 924,        0, 001
 925,        0, 001
 926,        0, 001
 927,        0, 001
 928,        0, 001
 929,        0, 001
 930,        0, 001
 931,        0, 001
 932,        0, 001
 933,        0, 001
 934,        0, 001
 935,        0, 001
 936,        0, 001
 937,        0, 001
 938,        0, 001
 939,        0, 001
 940,        0, 001
 941,        0, 001
 942,        0, 001
 943,        0, 001
 944,        0, 001
 945,        0, 001
 946,        0, 001
 947,        0, 001
 948,        0, 001
 949,        0, 001
 950,        0, 001
 951,        0, 001
 952,        0, 001
 953,        0, 001
 954,        0, 001
 955,        0, 001
 956,        0, 001
 957,        0, 001
 958,        0, 001
 959,        0, 001
 960,        0, 001
 961,        0, 001
 962,        0, 001
 963,        0, 001
 964,        0, 001
 965,        0, 001
 966,        0, 001
 967,        0, 001
 968,        0, 001
 969,        0, 001
 970,        0, 001
 971,        0, 001
 972,        0, 001
 973,        0, 001
 974,        0, 001
 975,        0, 001
 976,        0, 001
 977,        0, 001
 978,        0, 001
 979,        0, 001
 980,        0, 001
 981,        0, 001
 982,        0, 001
 983,        0, 001
 984,        1, 001
 985,        0, 001
 986,        0, 001
 987,        0, 001
 988,        0, 001
 989,        0, 001
 990,        0, 001
 991,        0, 001
 992,        0, 001
 993,        0, 001
 994,        0, 001
 995,        0, 001
 996,        0, 001
 997,        0, 001
 998,        0, 001
 999,        0, 001
1000,        0, 001
1001,        0, 001
1002,        0, 001
1003,        0, 001
1004,        0, 001
1005,        0, 001
1006,        0, 001
1007,        0, 001
1008,        0, 001
1009,        0, 001
1010,        0, 001
1011,        0, 001
1012,        0, 001
1013,        0, 001
1014,        0, 001
1015,        0, 001
1016,        0, 001
1017,        0, 001
1018,        0, 001
1019,        0, 001
1020,        0, 001
1021,        0, 001
1022,        0, 001
1023,        0, 001
1024,        0, 001
1025,        0, 001
1026,        0, 001
1027,        0, 001
1028,        0, 001
1029,        0, 001
1030,        0, 001
1031,        0, 001
1032,        0, 001
1033,        0, 001
1034,        0, 001
1035,        0, 001
1036,        0, 001
1037,        0, 001
1038,        0, 001
1039,        0, 001
1040,        0, 001
1041,        0, 001
1042,        0, 001
1043,        0, 001
1044,        0, 001
1045,        0, 001
1046,        0, 001
